STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,Reference area,Frequency of observation,Measure,Age,Sex,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Alcohol consumption,15 years or over,Total,Litres per person,2017,8.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Alcohol consumption,15 years or over,Total,Litres per person,2018,8.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Alcohol consumption,15 years or over,Total,Litres per person,2019,8.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Alcohol consumption,15 years or over,Total,Litres per person,2020,7.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Alcohol consumption,15 years or over,Total,Litres per person,2021,7.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Korea,Annual,Alcohol consumption,15 years or over,Total,Litres per person,2022,8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Brazil,Annual,Share of population who are overweight or obese,Total,Female,Percentage of population,2003,43.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Brazil,Annual,Share of population who are overweight or obese,Total,Female,Percentage of population,2009,50.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Brazil,Annual,Share of population who are overweight or obese,Total,Female,Percentage of population,2013,58.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Brazil,Annual,Share of population who are overweight or obese,Total,Female,Percentage of population,2019,62.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Mexico,Annual,Share of population consuming vegetables daily,15 years or over,Male,Percentage of population,2006,85.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Mexico,Annual,Share of population consuming vegetables daily,15 years or over,Male,Percentage of population,2012,57.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Mexico,Annual,Share of population consuming vegetables daily,15 years or over,Male,Percentage of population,2020,52.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,United States,Annual,Share of population who are regular vaping product users,15 years or over,Female,Percentage of population,2014,3.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,United States,Annual,Share of population who are regular vaping product users,15 years or over,Female,Percentage of population,2015,2.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,United States,Annual,Share of population who are regular vaping product users,15 years or over,Female,Percentage of population,2016,2.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,United States,Annual,Share of population who are regular vaping product users,15 years or over,Female,Percentage of population,2017,2.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,United States,Annual,Share of population who are regular vaping product users,15 years or over,Female,Percentage of population,2018,2.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,United States,Annual,Share of population who are regular vaping product users,15 years or over,Female,Percentage of population,2019,3.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,United States,Annual,Share of population who are regular vaping product users,15 years or over,Female,Percentage of population,2020,2.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,United States,Annual,Share of population who are regular vaping product users,15 years or over,Female,Percentage of population,2021,4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,United States,Annual,Share of population who are regular vaping product users,15 years or over,Female,Percentage of population,2022,5.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1961,34.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1962,36.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1963,39.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1964,41.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1965,42.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1966,46.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1967,48
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1968,49.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1969,52.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1970,55.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1971,57
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1972,60.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1973,62.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1974,62
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1975,62.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1976,64.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1977,65.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1978,68.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1979,68.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1980,69.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1981,72.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1982,72.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1983,74.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1984,75.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1985,76.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1986,78.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1987,79.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1988,82.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1989,82.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1990,83.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1991,83.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1992,84.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1993,84.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1994,85.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1995,85.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1996,89.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1997,89.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1998,88.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,1999,88.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2000,90.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2001,89.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2002,88.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2003,88.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2004,90.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2005,90.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2006,89.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2007,89
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2008,88.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2009,85.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2010,86.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2011,86.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2012,87.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2013,87
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2014,87.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2015,88
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2016,87.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2017,90
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2018,89.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2019,92.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2020,91.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Japan,Annual,Fat supply,Total,Total,Grammes per person per day,2021,91.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1961,82.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1962,83.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1963,86
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1964,87.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1965,88.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1966,90.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1967,92.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1968,93.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1969,94.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1970,98.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1971,98.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1972,98.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1973,102.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1974,99.2
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1975,99.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1976,99.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1977,100.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1978,103.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1979,107.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1980,108.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1981,104.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1982,103
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1983,102.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1984,104.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1985,105.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1986,106.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1987,107.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1988,108.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1989,108.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1990,110.3
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1991,112.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1992,110.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1993,107.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1994,108.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1995,107.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1996,110.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1997,110.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1998,113
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,1999,114.8
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,2000,113.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,2001,113.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,2002,113.1
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,2003,111.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,2004,112
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,2005,111.4
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,2006,110.9
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,2007,110.7
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,2008,110.6
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,2009,112
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,2010,121.5
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,Italy,Annual,Protein supply,Total,Total,Grammes per person per day,2011,119.6
