STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,METHODOLOGY,Measurement method,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2004,,17.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2007,,12.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2010,,11.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2013,,10.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2016,,8.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,6.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2022,,3.7,,B,Time series break,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2001,,92,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2004,,91,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2007,,92,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2011,,93,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2014,,93,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2017,,93.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2022,,85.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2001,,95,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2004,,95,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2007,,95,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2011,,95,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2014,,96,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2017,,96.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,SRVY,Survey,2022,,90.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,1998,,24.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2001,,20.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2004,,16.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2007,,13.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2010,,13.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2013,,12.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2016,,9.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,8.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2022,,5.4,,B,Time series break,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,0.9,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,2.1,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,SP_RVPU,Share of population who are regular vaping product users,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,5.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1961,,61.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1962,,61.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1963,,60.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1964,,61.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1965,,63.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1966,,67.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1967,,65.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1968,,64.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1969,,68.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1970,,62.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1971,,68.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1972,,67.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1973,,62.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1974,,65.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1975,,66.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1976,,63.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1977,,66.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1978,,77.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1979,,67.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1980,,68.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1981,,68,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1982,,70.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1983,,73.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1984,,75.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1985,,79.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1986,,77,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1987,,78.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1988,,80.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1989,,86.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1990,,86.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1991,,86.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1992,,82.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1993,,78.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1994,,87.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1995,,85.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1996,,92,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1997,,89.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1998,,90.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,1999,,89.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2000,,98,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2001,,105.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2002,,94.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2003,,90.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2004,,100.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2005,,97.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2006,,97.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2007,,99.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2008,,102.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2009,,97,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2010,,131.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2011,,132.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2012,,131,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2013,,138.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2014,,121.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Risk factors for health,I,AUS,Australia,A,Annual,VGS,Vegetables supply,_T,Total,_T,Total,KG_PS_Y,Kilogrammes per person per year,_Z,Not applicable,2015,,125.1,,A,Normal value,0,Units,,
